2019-07-12 16:36:31, 93
2019-07-12 16:36:38, 93
2019-07-12 16:36:45, 93
2019-07-12 16:38:48, 93
2019-07-12 16:38:56, 93
2019-07-12 16:47:13, 93
2019-07-12 16:47:21, 93
2019-07-12 16:47:28, 93
2019-07-12 16:47:36, 93
2019-07-12 16:47:43, 93
2019-07-12 16:47:51, 93
2019-07-12 16:48:39, 93
2019-07-12 16:48:47, 93
2019-07-12 16:50:21, 93
2019-07-12 16:50:30, 93
2019-07-12 16:52:46, 93
2019-07-12 16:52:59, 93
2019-07-12 16:53:08, 93
2019-07-12 17:05:25, 93
2019-07-12 17:06:03, 93
2019-07-12 17:07:41, 92
2019-07-12 17:08:57, 92
2019-07-12 17:09:27, 92
2019-07-12 17:09:35, 92
2019-07-12 17:10:06, 92
2019-07-12 17:10:46, 92
2019-07-12 17:16:47, 92
2019-07-12 17:16:55, 92
