2019-07-30 18:04:13, 88
2019-07-30 18:19:24, 88
2019-07-30 18:34:34, 88
2019-07-30 18:49:45, 88
2019-07-30 19:04:56, 87
2019-07-30 19:20:07, 87
2019-07-30 19:35:17, 87
2019-07-30 19:50:28, 87
2019-07-30 20:05:38, 87
2019-07-30 20:20:48, 87
2019-07-30 20:35:58, 87
2019-07-30 20:51:09, 87
2019-07-30 21:06:19, 87
2019-07-30 21:21:28, 87
2019-07-30 21:36:38, 85
2019-07-30 21:51:46, 85
2019-07-31 06:09:51, 100
2019-07-31 06:25:00, 100
2019-07-31 06:40:09, 100
2019-07-31 06:55:19, 100
2019-07-31 07:10:29, 100
2019-07-31 07:25:39, 100
2019-07-31 07:40:49, 100
2019-07-31 07:55:59, 100
2019-07-31 08:11:09, 100
2019-07-31 08:26:20, 100
2019-07-31 08:41:30, 100
2019-07-31 08:56:41, 100
2019-07-31 09:11:52, 100
2019-07-31 09:27:02, 100
2019-07-31 09:42:13, 100
2019-07-31 09:57:24, 100
2019-07-31 10:12:34, 100
2019-07-31 10:27:47, 100
2019-07-31 10:43:02, 100
2019-07-31 10:58:12, 100
2019-07-31 11:13:25, 100
