2019-07-25 18:12:12, 99
2019-07-25 18:12:59, 99
2019-07-25 18:28:08, 99
2019-07-25 18:43:15, 98
2019-07-25 18:58:24, 98
2019-07-25 19:13:33, 98
2019-07-25 19:28:41, 98
2019-07-25 19:43:50, 98
2019-07-25 19:59:00, 98
2019-07-25 20:14:09, 98
2019-07-25 20:29:19, 98
2019-07-25 20:44:24, 98
2019-07-25 20:59:33, 98
2019-07-25 21:14:42, 97
2019-07-25 21:29:52, 97
2019-07-25 21:45:01, 97
2019-07-26 02:00:48, 96
2019-07-26 02:15:55, 96
2019-07-26 02:31:02, 94
2019-07-26 02:46:09, 94
2019-07-26 03:01:16, 94
2019-07-26 03:16:23, 94
2019-07-26 03:31:30, 94
2019-07-26 03:46:37, 94
2019-07-26 04:01:45, 94
2019-07-26 04:16:52, 94
2019-07-26 04:32:00, 94
2019-07-26 04:47:08, 93
2019-07-26 05:02:15, 93
2019-07-26 05:17:22, 93
2019-07-26 05:32:30, 93
2019-07-26 05:47:38, 93
2019-07-26 06:02:46, 93
2019-07-26 06:17:54, 93
2019-07-26 06:33:02, 93
2019-07-26 06:48:10, 93
2019-07-26 07:03:19, 93
2019-07-26 07:18:27, 93
2019-07-26 07:33:35, 92
2019-07-26 07:48:44, 92
2019-07-26 08:03:55, 92
2019-07-26 08:19:04, 92
2019-07-26 08:34:12, 92
2019-07-26 08:49:21, 92
