2019-07-29 11:29:12, 61
2019-07-29 11:44:26, 61
2019-07-29 11:59:35, 61
2019-07-29 12:14:45, 60
2019-07-29 12:29:55, 60
2019-07-29 12:45:06, 60
2019-07-29 13:00:18, 60
2019-07-29 13:15:27, 60
2019-07-29 13:30:37, 60
2019-07-29 13:45:53, 60
2019-07-29 14:01:04, 60
2019-07-29 14:16:16, 60
2019-07-29 14:31:31, 58
2019-07-29 14:46:46, 58
2019-07-29 15:01:57, 58
2019-07-29 15:17:06, 58
2019-07-29 15:32:21, 58
2019-07-29 15:47:40, 58
2019-07-29 16:02:55, 58
2019-07-29 16:18:06, 58
2019-07-29 16:33:17, 58
2019-07-29 16:48:25, 58
2019-07-29 17:03:47, 58
2019-07-29 17:19:05, 58
2019-07-29 17:34:24, 58
2019-07-29 17:49:36, 57
2019-07-29 18:04:46, 57
2019-07-29 18:19:56, 57
2019-07-29 18:35:06, 57
2019-07-29 18:50:17, 57
2019-07-29 19:05:27, 57
2019-07-29 19:20:38, 57
2019-07-29 19:35:49, 57
2019-07-29 19:50:59, 56
2019-07-29 20:06:09, 56
2019-07-29 20:21:19, 56
2019-07-29 20:36:29, 56
2019-07-29 20:51:39, 56
2019-07-29 21:06:48, 56
2019-07-29 21:21:57, 56
2019-07-29 21:37:07, 56
2019-07-29 21:52:15, 56
2019-07-30 09:57:28, 96
2019-07-30 10:12:37, 96
2019-07-30 10:27:46, 96
