2019-07-29 11:13:47, 100
2019-07-29 11:29:04, 100
2019-07-29 11:44:22, 100
2019-07-29 11:59:32, 100
2019-07-29 12:14:42, 100
2019-07-29 12:29:52, 100
2019-07-29 12:45:03, 100
2019-07-29 13:00:14, 100
2019-07-29 13:15:24, 100
2019-07-29 13:30:35, 100
2019-07-29 13:45:48, 100
2019-07-29 14:00:59, 100
2019-07-29 14:16:11, 100
2019-07-29 14:31:25, 99
2019-07-29 14:46:40, 99
2019-07-29 15:01:52, 99
2019-07-29 15:17:03, 99
2019-07-29 15:32:16, 99
2019-07-29 15:47:33, 98
2019-07-29 16:02:51, 98
2019-07-29 16:18:01, 98
2019-07-29 16:33:12, 98
2019-07-29 16:48:23, 98
2019-07-29 17:03:41, 97
2019-07-29 17:19:00, 97
2019-07-29 17:34:19, 97
2019-07-29 17:49:34, 97
2019-07-29 18:04:44, 97
2019-07-29 18:19:53, 97
2019-07-29 18:35:04, 96
2019-07-29 18:50:14, 96
2019-07-29 19:05:25, 96
2019-07-29 19:20:36, 96
2019-07-29 19:35:46, 96
2019-07-29 19:50:57, 94
2019-07-29 20:06:07, 94
2019-07-29 20:21:17, 94
2019-07-29 20:36:27, 94
2019-07-29 20:51:37, 94
2019-07-29 21:06:46, 94
2019-07-29 21:21:54, 93
2019-07-29 21:37:03, 93
2019-07-29 21:52:14, 93
2019-07-30 10:42:55, 96
2019-07-30 10:58:05, 96
2019-07-30 11:13:15, 96
2019-07-30 11:28:24, 96
2019-07-30 11:43:34, 94
2019-07-30 11:58:44, 94
2019-07-30 12:14:08, 94
2019-07-30 12:29:22, 94
2019-07-30 12:44:41, 94
2019-07-30 12:59:54, 94
2019-07-30 13:15:04, 93
2019-07-30 13:30:15, 93
2019-07-30 13:45:26, 93
2019-07-30 14:00:37, 93
2019-07-30 14:15:48, 93
2019-07-30 14:31:06, 92
2019-07-30 14:46:20, 92
2019-07-30 15:01:43, 92
2019-07-30 15:17:02, 92
2019-07-30 15:32:14, 92
2019-07-30 15:47:25, 92
2019-07-30 16:02:36, 92
2019-07-30 16:17:46, 91
2019-07-30 16:33:01, 91
2019-07-30 16:48:12, 91
2019-07-30 17:03:31, 91
2019-07-30 17:18:43, 91
2019-07-30 17:33:55, 91
2019-07-30 17:49:06, 90
2019-07-30 18:04:17, 90
2019-07-30 18:19:27, 90
2019-07-30 18:34:38, 90
2019-07-30 18:49:48, 90
2019-07-30 19:04:59, 90
2019-07-30 19:20:10, 89
2019-07-30 19:35:20, 89
2019-07-30 19:50:34, 89
