2019-07-25 18:12:12, 97
2019-07-25 18:12:59, 97
2019-07-25 18:28:07, 97
2019-07-25 18:43:15, 97
2019-07-25 18:58:24, 97
2019-07-25 19:13:32, 97
2019-07-25 19:28:41, 97
2019-07-25 19:43:50, 97
2019-07-25 19:58:59, 97
2019-07-25 20:14:09, 96
2019-07-25 20:29:19, 96
2019-07-25 20:44:28, 96
2019-07-25 20:59:37, 96
2019-07-25 21:14:48, 96
2019-07-25 21:29:57, 96
2019-07-25 21:45:06, 96
2019-07-26 02:00:49, 93
2019-07-26 02:15:56, 93
2019-07-26 02:31:03, 93
2019-07-26 02:46:10, 93
2019-07-26 03:01:17, 93
2019-07-26 03:16:24, 93
2019-07-26 03:31:31, 93
2019-07-26 03:46:41, 92
2019-07-26 04:01:49, 92
2019-07-26 04:16:56, 92
2019-07-26 04:32:04, 92
2019-07-26 04:47:12, 92
2019-07-26 05:02:19, 92
2019-07-26 05:17:27, 92
2019-07-26 05:32:34, 92
2019-07-26 05:47:42, 92
