2019-07-26 03:16:22, 100
2019-07-26 03:31:30, 100
2019-07-26 03:46:37, 100
2019-07-26 04:01:44, 100
2019-07-26 04:16:52, 100
2019-07-26 04:31:59, 100
2019-07-26 04:47:07, 100
2019-07-26 05:02:14, 100
2019-07-26 05:17:22, 100
2019-07-26 05:32:29, 100
2019-07-26 05:47:37, 100
2019-07-26 06:02:45, 100
2019-07-26 06:17:53, 100
2019-07-26 06:33:01, 100
2019-07-26 06:48:09, 100
2019-07-26 07:03:18, 100
2019-07-26 07:18:26, 100
2019-07-26 07:33:34, 99
2019-07-26 07:48:43, 99
2019-07-26 08:03:54, 99
2019-07-26 08:19:03, 99
2019-07-26 08:34:11, 99
2019-07-26 08:49:20, 99
2019-07-26 09:04:28, 99
2019-07-26 09:19:37, 99
2019-07-26 09:34:46, 98
2019-07-26 09:49:56, 98
2019-07-26 10:05:05, 98
2019-07-26 10:20:14, 98
2019-07-26 10:35:23, 98
2019-07-26 10:50:32, 98
2019-07-26 11:05:41, 98
2019-07-26 11:20:50, 98
2019-07-26 11:35:59, 97
2019-07-26 11:51:08, 97
2019-07-26 12:06:17, 97
2019-07-26 12:22:50, 97
