2019-07-29 17:49:38, 83
2019-07-29 18:04:47, 83
2019-07-29 18:19:58, 83
2019-07-29 18:35:07, 83
2019-07-29 18:50:18, 83
2019-07-29 19:05:29, 83
2019-07-29 19:20:40, 83
2019-07-29 19:35:50, 82
2019-07-29 19:51:01, 82
2019-07-29 20:06:10, 82
2019-07-29 20:21:21, 82
2019-07-29 20:36:30, 82
2019-07-29 20:51:40, 82
2019-07-29 21:06:49, 81
2019-07-29 21:21:58, 81
2019-07-29 21:37:08, 81
2019-07-29 21:52:16, 81
2019-07-30 02:08:05, 79
2019-07-30 02:23:12, 78
2019-07-30 02:38:18, 78
2019-07-30 02:53:25, 78
2019-07-30 03:08:32, 78
2019-07-30 03:23:40, 78
2019-07-30 03:38:47, 78
2019-07-30 03:53:54, 78
2019-07-30 04:09:01, 76
2019-07-30 04:24:09, 76
2019-07-30 04:39:16, 76
2019-07-30 04:54:27, 76
2019-07-30 05:09:35, 76
2019-07-30 05:24:42, 76
2019-07-30 05:39:51, 76
2019-07-30 05:54:59, 75
2019-07-30 06:10:08, 75
2019-07-30 06:25:16, 75
2019-07-30 06:40:26, 75
2019-07-30 06:55:34, 75
2019-07-30 07:10:43, 75
2019-07-30 07:25:52, 75
2019-07-30 07:41:02, 74
2019-07-30 07:56:11, 74
2019-07-30 08:11:20, 74
2019-07-30 08:26:29, 74
2019-07-30 08:41:39, 74
2019-07-30 08:56:48, 74
2019-07-30 09:11:58, 73
2019-07-30 09:27:08, 73
2019-07-30 09:42:18, 73
2019-07-30 09:57:28, 73
2019-07-30 10:12:37, 73
2019-07-30 10:27:46, 73
2019-07-30 10:42:57, 72
2019-07-30 10:58:07, 72
2019-07-30 11:13:17, 72
2019-07-30 11:28:26, 72
